,ad_group_id,ba_mean,max_ppc,max_ba_rate_mean,term_spend_rate_mean,last_daily_budget,daily_spend,daily_budget_change_count,running_t_count,daily_spend_rate,p_dt
18,1014366,332.76417954752174,3500.0,0.09507547987072039,0.9459085553323924,9090.90909090909,8764.22233581543,1.3333333333333333,114.66666666666667,0.9640644569396973,2021-05-24
19,1014671,90.14357662821479,1600.0,0.056339735392634295,0.838775440442927,9090.90909090909,9033.939926147461,1.3333333333333333,113.33333333333333,0.9937333918762208,2021-05-24
20,1015047,99.29585854950453,1600.0,0.06205991159344029,0.8938878387289215,9090.90909090909,9018.197715759277,1.3333333333333333,111.33333333333333,0.9920017487335206,2021-05-24
21,1015052,252.5883620584082,1600.0,0.1578677262865052,1.3185025291991297,10048181.818181816,9563534.7996521,2.6666666666666665,130.66666666666666,0.9517676901852268,2021-05-24
22,1015091,463.2220339344739,1600.0,0.289513771209046,1.2622545139026704,27272.727272727272,27201.91943359375,1.3333333333333333,126.0,0.9974037125651042,2021-05-24
23,1015114,133.00690591650036,1600.0,0.08312931619781273,1.0378821024105702,36363.63636363636,35581.965980529785,1.6666666666666667,140.66666666666666,0.9785040644645692,2021-05-24
24,1015241,53.64235480397169,3500.0,0.01532638708684907,0.5738625633945919,18181.81818181818,17773.653480529785,1.3333333333333333,134.0,0.9775509414291382,2021-05-24
25,1015606,131.0271316031199,1600.0,0.08189195725194996,0.030991370218033415,9090.90909090909,1390.9996948242188,1.3333333333333333,100.0,0.15300996643066408,2021-05-24
26,1016375,111.37266795420727,3500.0,0.03182076227263065,1.1045621913159174,9090.90909090909,8863.033477783203,1.3333333333333333,109.33333333333333,0.9749336825561524,2021-05-24
27,1016379,58.86668827222361,3500.0,0.016819053792063884,0.38007821153961147,9090.90909090909,7911.595230102539,1.3333333333333333,114.33333333333333,0.8702754753112794,2021-05-24
28,1016381,199.54632793112035,3500.0,0.057013236551748704,0.6610505639590175,9090.90909090909,8744.448806762695,1.3333333333333333,106.66666666666667,0.9618893687438965,2021-05-24
29,1017625,1566.4696732117252,1600.0,0.9790435457573282,0.014788689723535193,1363636.3636363635,26982.890014648438,1.6666666666666667,142.0,0.019787452677408855,2021-05-24
30,1018107,2635.230079653901,3500.0,0.7529228799011132,0.1906118546806705,9090.90909090909,2060.81640625,1.3333333333333333,66.66666666666667,0.22668980468750002,2021-05-24
31,1018772,10.0,1600.0,0.0062499999999999995,0.0,8636.363636363636,0.0,1.0,3.0,0.0,2021-05-24
32,1018967,196.34428524016062,1600.0,0.12271517827510042,0.7557056390223699,18181.81818181818,13428.916427612305,1.3333333333333333,63.333333333333336,0.7385904035186768,2021-05-24
33,1019270,548.0877782055649,1600.0,0.34255486137847807,1.5226337206970757,13636.363636363636,11783.638549804688,1.3333333333333333,70.0,0.8641334936523438,2021-05-24
34,1019277,517.1312226426012,1600.0,0.3232070141516271,0.9646381070423365,13636.363636363636,12396.717895507812,1.3333333333333333,98.33333333333333,0.9090926456705729,2021-05-24
35,1019769,524.6993485863567,3500.0,0.14991409959610183,0.8620371623982159,18181.81818181818,12920.586364746094,1.3333333333333333,114.33333333333333,0.7106322500610353,2021-05-24
36,1020424,115.66622751693616,1600.0,0.07229139219808507,0.31217008646929967,9090.90909090909,8272.807006835938,1.3333333333333333,102.0,0.9100087707519532,2021-05-24
37,1020729,110.5255787641526,3500.0,0.03157873678975787,0.9049484212339196,9090.90909090909,8702.557083129883,1.0,51.333333333333336,0.9572812791442872,2021-05-24
38,1020734,128.96727763770454,3500.0,0.036847793610772735,0.8292946191007198,9090.90909090909,8674.573677062988,1.0,52.0,0.9542031044769288,2021-05-24
39,1020737,769.0525623546082,3500.0,0.219729303529888,0.938809179964166,9090.90909090909,9224.518310546875,1.0,38.333333333333336,1.0146970141601563,2021-05-24
40,1020740,157.12480459327466,3500.0,0.04489280131236418,0.9141121429372802,9090.90909090909,8933.838844299316,1.0,47.666666666666664,0.9827222728729249,2021-05-24
41,1022445,104.3684098816244,1600.0,0.06523025617601529,0.6285308431092814,27272.727272727272,26639.309799194336,1.0,81.0,0.9767746926371257,2021-05-24
42,1024166,220.30868140683825,1600.0,0.13769292587927381,0.759800940854421,90909.0909090909,41162.76707458496,1.6666666666666667,95.0,0.45279043782043465,2021-05-24
43,1025258,116.50944876781146,3500.0,0.033288413933660436,1.1639132321196957,9090.90909090909,8925.616638183594,1.3333333333333333,113.66666666666667,0.9818178302001954,2021-05-24
44,1025300,242.08616305696938,1600.0,0.1513038519106058,0.836211759706401,20909.090909090908,20729.588485717773,1.3333333333333333,100.0,0.9914151014908501,2021-05-24
45,1027240,818.4843560445918,3500.0,0.23385267315559757,1.1657985072362165,181818.1818181818,180599.9535522461,1.6666666666666667,137.0,0.9932997445373536,2021-05-24
46,1027280,435.79358952881216,1600.0,0.2723709934555074,0.7889701221424795,9090.90909090909,7644.849594116211,1.3333333333333333,63.666666666666664,0.8409334553527833,2021-05-24
47,1028072,121.13454595168443,3500.0,0.03460987027190988,0.6176131069810235,27272.727272727272,15330.750839233398,1.3333333333333333,115.0,0.5621275307718913,2021-05-24
48,1028148,89.69441987556186,3500.0,0.025626977107303384,0.09543067686541222,18181.81818181818,2234.989486694336,1.3333333333333333,102.66666666666667,0.12292442176818849,2021-05-24
49,1028471,367.0831930387606,1600.0,0.2294269956492254,0.5528069476978643,36363.63636363636,35006.35656738281,1.0,25.0,0.9626748056030274,2021-05-24
50,1029048,1503.80794752779,1600.0,0.9398799672048689,0.16017200415742083,636363.6363636364,46885.44512939453,4.666666666666667,125.0,0.07367712806047712,2021-05-24
51,1030176,1318.583689488397,1600.0,0.8241148059302483,0.3596159361809975,818181.8181818181,157571.95489501953,6.666666666666667,123.0,0.19258794487169056,2021-05-24
52,1030359,328.11036260454,1600.0,0.20506897662783766,0.5263930201540703,9090.90909090909,6264.910217285156,1.3333333333333333,89.66666666666667,0.6891401239013673,2021-05-24
53,1030362,358.41936109835257,1600.0,0.22401210068647048,0.884271042798904,9090.90909090909,7803.452697753906,1.3333333333333333,88.66666666666667,0.8583797967529297,2021-05-24
54,1030364,336.5304454687777,1600.0,0.21033152841798602,0.8156283156300319,9090.90909090909,8555.048080444336,1.3333333333333333,87.33333333333333,0.941055288848877,2021-05-24
55,1030365,333.5571099710784,1600.0,0.20847319373192422,0.8703896908756219,27272.727272727272,22560.794067382812,1.3333333333333333,114.66666666666667,0.8272291158040365,2021-05-24
56,1030388,91.63990129844301,1600.0,0.05727493831152691,0.8711619901764835,45454.54545454545,40533.315116882324,1.6666666666666667,85.0,0.8917329325714113,2021-05-24
57,1030795,345.20544843755425,1600.0,0.21575340527347134,0.6798343048158523,9090.90909090909,9283.408966064453,1.3333333333333333,93.66666666666667,1.02117498626709,2021-05-24
58,1033505,1482.560577907954,1600.0,0.9266003611924725,0.08286196051386459,9090.90909090909,1240.9736328125,1.3333333333333333,120.0,0.13650709960937502,2021-05-24
59,1033527,79.62187977875853,3500.0,0.022749108508216733,1.156935151944649,9090.90909090909,8938.192207336426,1.3333333333333333,105.33333333333333,0.9832011428070069,2021-05-24
60,1033757,284.6769920521646,1600.0,0.1779231200326028,1.0068717719475258,2727272.727272727,2561745.981414795,2.6666666666666665,56.666666666666664,0.9393068598520915,2021-05-24
61,1033769,375.18454097541866,1600.0,0.23449033810963657,0.9193000344461141,4090909.0909090904,4035250.499786377,1.6666666666666667,57.0,0.9863945666144478,2021-05-24
62,1034079,180.07261384748486,3500.0,0.05144931824213859,0.9571410317564871,90909.0909090909,88964.70526123047,1.6666666666666667,99.0,0.9786117578735353,2021-05-24
63,1034084,380.5516178902353,1600.0,0.23784476118139727,1.0442739364287692,909090.9090909091,904046.2369232178,1.6666666666666667,141.0,0.9944508606155396,2021-05-24
64,1034333,725.3032913932531,1600.0,0.45331455712078333,1.0726097540081205,72727.27272727272,72253.47175598145,2.6666666666666665,142.0,0.993485236644745,2021-05-24
65,1036215,123.5998196700858,1600.0,0.07724988729380355,0.9937609286795118,60599.99999999999,60303.83997344971,1.6666666666666667,140.66666666666666,0.9951128708490052,2021-05-24
66,1036808,80.61620546418283,1600.0,0.05038512841511425,0.17503029573455736,9090.90909090909,7391.117858886719,1.3333333333333333,98.0,0.8130229644775392,2021-05-24
67,1036814,65.53245826427307,1600.0,0.0409577864151706,0.1330245358659928,9090.90909090909,8543.252838134766,1.3333333333333333,101.33333333333333,0.9397578121948243,2021-05-24
68,1037754,250.58611590143488,1600.0,0.15661632243839677,0.7850613595059908,30299.999999999996,30114.997970581055,1.0,74.33333333333333,0.9938943224614211,2021-05-24
69,1038088,621.8245220932351,1600.0,0.3886403263082721,0.9556277491717527,22727.272727272724,23757.718963623047,1.3333333333333333,118.33333333333333,1.0453396343994141,2021-05-24
70,1039212,180.57649858959465,1600.0,0.11286031161849673,0.4778340147667351,45454.54545454545,45212.367263793945,1.6666666666666667,138.66666666666666,0.994672079803467,2021-05-24
71,1039342,189.72722483222117,3500.0,0.0542077785234917,0.6870443485394366,9090.90909090909,7969.353576660156,1.3333333333333333,109.66666666666667,0.8766288934326173,2021-05-24
72,1039709,84.34198830299368,1600.0,0.05271374268937109,0.8281933901856694,27272.727272727272,26418.406700134277,1.3333333333333333,137.0,0.9686749123382569,2021-05-24
73,1040360,255.84329140883798,1600.0,0.15990205713052374,1.2162125044255,136363.63636363635,135682.71995544434,2.6666666666666665,119.0,0.9950066130065919,2021-05-24
74,1040765,193.96301591607036,1600.0,0.12122688494754408,0.2880269278628933,14545.454545454544,14181.177459716797,1.0,84.0,0.9749559503555298,2021-05-24
75,1041878,319.1437733610785,1600.0,0.1994648583506742,0.8918920791871815,90909.0909090909,90575.49481201172,1.0,103.66666666666667,0.996330442932129,2021-05-24
76,1042629,194.86960442847948,1600.0,0.12179350276779967,0.9358294806678378,45454.54545454545,44807.38424682617,1.6666666666666667,138.66666666666666,0.9857624534301759,2021-05-24
77,1043815,130.6746579693925,1600.0,0.08167166123087026,0.6415963206996045,45454.54545454545,44651.09139251709,1.6666666666666667,142.0,0.9823240106353761,2021-05-24
78,1045115,866.7720440693687,1600.0,0.5417325275433547,0.7437072426118804,9090.90909090909,7841.783142089844,1.3333333333333333,90.0,0.8625961456298828,2021-05-24
79,1045416,670.3261573413454,1600.0,0.4189538483383408,0.6099324444762776,18181.81818181818,8359.791473388672,1.0,29.0,0.459788531036377,2021-05-24
80,1045745,174.6699848221604,1600.0,0.10916874051385021,1.1164917870718996,9090.90909090909,9161.319961547852,1.3333333333333333,96.0,1.0077451957702637,2021-05-24
81,1045996,663.173355179833,1600.0,0.4144833469873954,0.7705684122282698,27272.727272727272,27166.639892578125,1.3333333333333333,123.0,0.9961101293945313,2021-05-24
82,1046110,219.00440443383977,1600.0,0.13687775277114986,0.9376532688700847,13636.363636363636,13348.477081298828,1.3333333333333333,105.33333333333333,0.9788883192952474,2021-05-24
83,1047400,48.3202029755491,3500.0,0.013805772278728314,0.28202732779669204,70454.54545454546,29054.61309814453,2.6666666666666665,118.0,0.4123880568768901,2021-05-24
84,1047992,126.21051557348976,1600.0,0.07888157223343116,0.20460305328542894,10909.090909090908,10546.386367797852,1.3333333333333333,105.33333333333333,0.9667520837148031,2021-05-24
85,1048507,687.0956905192974,1600.0,0.4294348065745611,1.0668162429319445,1545454.5454545454,1535309.2568969727,1.6666666666666667,141.33333333333334,0.9934354015215706,2021-05-24
86,1048835,427.0460919098452,1600.0,0.2669038074436531,1.065401957924292,540909.0909090908,533051.5014648438,1.6666666666666667,140.33333333333334,0.9854733640526525,2021-05-24
87,1049467,59.58541269167146,1600.0,0.037240882932294564,0.06271883893268883,9090.90909090909,6972.549072265625,1.3333333333333333,104.0,0.7669803979492188,2021-05-24
88,1051056,122.58601160982062,1600.0,0.07661625725613787,1.1256777170802592,13636.363636363636,10239.3037109375,2.0,69.0,0.7508822721354167,2021-05-24
89,1051066,364.7105729626749,1600.0,0.22794410810167184,0.912216831455062,12909.090909090908,12136.373168945312,1.3333333333333333,99.0,0.9401415835098482,2021-05-24
90,1051072,177.1284866606579,1600.0,0.11070530416291122,0.29427527181001,9090.90909090909,8691.62435913086,1.3333333333333333,102.33333333333333,0.9560786795043946,2021-05-24
91,1051117,235.42894979821952,1600.0,0.14714309362388714,0.9218777758591894,9090.90909090909,9128.469039916992,1.3333333333333333,94.66666666666667,1.0041315943908693,2021-05-24
92,1051526,27.14421615287191,3500.0,0.007755490329391979,0.20893330167861787,9090.90909090909,4504.3045444488525,1.3333333333333333,108.0,0.49547349988937384,2021-05-24
93,1051695,374.3725286707107,1600.0,0.2339828304191939,0.9170861882902728,12272.727272727272,11397.147048950195,1.3333333333333333,103.33333333333333,0.9286564262107567,2021-05-24
94,1051762,371.2262442463541,1600.0,0.23201640265397144,1.1503003230429396,272727.2727272727,260123.2733001709,1.0,119.0,0.95378533543396,2021-05-24
95,1051976,236.97089514227403,1600.0,0.1481068094639214,0.6283239281120673,45454.54545454545,44811.11015319824,1.6666666666666667,139.66666666666666,0.9858444233703615,2021-05-24
96,1052040,203.69595792423632,1600.0,0.12730997370264766,0.8321859196848568,18181.81818181818,17841.26089477539,1.3333333333333333,101.33333333333333,0.9812693492126465,2021-05-24
97,1052247,447.5714613897833,1600.0,0.2797321633686145,0.923274656081619,72727.27272727272,70618.90755462646,1.6666666666666667,137.0,0.971009978876114,2021-05-24
98,1053273,1148.1540157602042,1600.0,0.717596259850127,0.7389366778699236,10909.090909090908,9022.589965820312,2.0,68.66666666666667,0.8270707468668621,2021-05-24
99,1053786,158.02854228979436,1600.0,0.09876783893112145,1.1298059038262982,163636.36363636362,163198.9245452881,1.6666666666666667,142.0,0.997326761110094,2021-05-24
100,1053787,237.56218344480953,1600.0,0.14847636465300604,1.0183943937042772,109090.90909090909,108808.41666412354,1.6666666666666667,141.0,0.9974104860877991,2021-05-24
101,1053818,484.54311754428244,3500.0,0.1384408907269377,1.411525092849669,163636.36363636362,160362.32354736328,1.6666666666666667,132.33333333333334,0.9799919772338869,2021-05-24
102,1053821,162.3199076480571,3500.0,0.046377116470873475,1.2577463335738783,109090.90909090909,108042.72713470459,1.6666666666666667,138.33333333333334,0.9903916654014587,2021-05-24
103,1053881,695.7533808886963,1600.0,0.43484586305543466,0.9123995725313152,72727.27272727272,73503.65240478516,1.0,94.66666666666667,1.010675220565796,2021-05-24
104,1054038,87.36229639358113,3500.0,0.024960656112451744,0.8395312265112711,9090.90909090909,8999.955215454102,1.3333333333333333,95.33333333333333,0.9899950736999512,2021-05-24
105,1054045,97.45335178592009,3500.0,0.027843814795977168,0.8530577196860347,9090.90909090909,9006.30062866211,1.3333333333333333,90.66666666666667,0.9906930691528322,2021-05-24
106,1054049,121.81782290465097,3500.0,0.034805092258471705,0.7669409336246998,9090.90909090909,8672.239311218262,1.3333333333333333,96.0,0.9539463242340088,2021-05-24
107,1054236,392.90558058158484,1600.0,0.24556598786349068,0.8444442851439407,9090.90909090909,8887.876708984375,1.3333333333333333,96.33333333333333,0.9776664379882813,2021-05-24
108,1054415,37.08101009148561,3500.0,0.010594574311853037,0.19447642551626462,9090.90909090909,4881.553611755371,1.0,69.0,0.5369708972930909,2021-05-24
109,1054880,57.07645215003805,1600.0,0.035672782593773766,0.06463251952164548,9090.90909090909,633.0,1.3333333333333333,50.666666666666664,0.06963000000000001,2021-05-24
110,1055149,295.529448695284,1600.0,0.1847059054345526,0.7341804085484838,36363.63636363636,35960.66444396973,1.6666666666666667,135.0,0.9889182722091676,2021-05-24
111,1055455,250.0954572842669,1600.0,0.15630966080266687,0.9405448536016773,181818.1818181818,178968.64533996582,1.6666666666666667,139.66666666666666,0.9843275493698121,2021-05-24
112,1055986,379.65940188839744,1600.0,0.23728712618024858,0.8406321235368941,27272.727272727272,26757.688842773438,2.6666666666666665,93.33333333333333,0.9811152575683594,2021-05-24
113,1056052,897.0567772203456,3500.0,0.25630193634867016,1.2263168702859584,72727.27272727272,71630.90362548828,1.6666666666666667,126.33333333333333,0.984924924850464,2021-05-24
114,1056255,212.12020343080968,3500.0,0.06060577240880276,0.9689617413866505,36363.63636363636,30256.95376586914,1.6666666666666667,127.0,0.8320662285614014,2021-05-24
115,1056261,156.96592460611373,3500.0,0.04484740703031824,1.4599595402358807,13636.363636363636,13238.50297164917,1.3333333333333333,108.0,0.9708235512542724,2021-05-24
116,1059003,206.8883936821188,1600.0,0.12930524605132424,1.0295058806659156,9090.90909090909,8985.134376525879,1.3333333333333333,94.0,0.9883647814178468,2021-05-24
117,1059370,110.02255210135687,3500.0,0.03143501488610199,0.1781604945549613,9090.90909090909,4215.584991455078,1.3333333333333333,110.0,0.46371434906005865,2021-05-24
118,1059371,261.1419828099272,3500.0,0.07461199508855061,0.19891838551163796,9090.90909090909,4307.486557006836,1.3333333333333333,97.0,0.473823521270752,2021-05-24
119,1059681,1955.8112266820403,3500.0,0.5588032076234385,0.13740904683358948,9090.90909090909,2915.34765625,1.0,85.0,0.3206882421875,2021-05-24
120,1059692,447.95877005776373,3500.0,0.12798822001650384,0.7862771004055944,27272.727272727272,26740.858810424805,1.0,85.66666666666667,0.9804981563822429,2021-05-24
121,1060020,63.100654581915514,3500.0,0.018028758451975862,0.2838493108534348,45454.54545454545,13317.26543045044,1.6666666666666667,105.0,0.2929798394699097,2021-05-24
122,1061169,212.77579164188592,1600.0,0.13298486977617863,1.0928872204994935,109090.90909090909,108988.00666809082,1.6666666666666667,140.66666666666666,0.9990567277908325,2021-05-24
123,1062403,81.72351773919571,1600.0,0.0510771985869973,0.9337137926231948,454545.45454545453,446802.2624435425,1.6666666666666667,137.0,0.9829649773757935,2021-05-24
124,1062635,297.07663377565376,1600.0,0.1856728961097838,0.9987211338190849,72727.27272727272,73161.0721282959,1.6666666666666667,138.66666666666666,1.0059647417640687,2021-05-24
125,1063002,146.73764198045,1600.0,0.09171102623778116,0.705530198386722,183636.36363636362,175066.05214691162,3.0,81.0,0.9533299869386277,2021-05-24
126,1063064,288.61498286679773,1600.0,0.18038436429174867,0.9577666462745663,18181.81818181818,18281.380630493164,1.3333333333333333,112.0,1.005475934677124,2021-05-24
127,1063115,129.7279508352843,3500.0,0.03706512881008125,0.7957298845126571,9090.90909090909,7824.4056968688965,1.3333333333333333,107.66666666666667,0.8606846266555787,2021-05-24
128,1063181,98.14394738148783,3500.0,0.028041127823282237,1.1329587352419381,9090.90909090909,9097.118577003479,1.0,18.666666666666668,1.0006830434703828,2021-05-24
129,1063807,238.29621497508936,1600.0,0.14893513435943095,0.37949860877417946,9090.90909090909,8381.00912475586,1.3333333333333333,95.66666666666667,0.9219110037231446,2021-05-24
130,106467,245.00347936613127,3500.0,0.07000099410460892,0.8929618849693954,9090.90909090909,9002.692123413086,1.3333333333333333,109.0,0.9902961335754396,2021-05-24
131,1064743,241.48380695916964,1600.0,0.15092737934948122,0.5965589806875714,9090.90909090909,6013.69970703125,1.3333333333333333,83.66666666666667,0.6615069677734375,2021-05-24
132,1065346,613.0145419225618,1600.0,0.3831340887016009,0.9856967147018127,350000.0,350366.40924072266,1.6666666666666667,140.33333333333334,1.0010468835449218,2021-05-24
133,1068962,682.7301290749989,1600.0,0.4267063306718742,0.9141055239314766,9090.90909090909,4707.6595458984375,1.3333333333333333,54.0,0.5178425500488282,2021-05-24
134,1069251,190.06047914217893,1600.0,0.11878779946386177,1.1447820106698723,54545.454545454544,32140.584983825684,1.6666666666666667,99.0,0.5892440580368042,2021-05-24
135,1071409,80.22938207866821,1600.0,0.050143363799167624,1.3823906140544622,45454.54545454545,21232.569869995117,1.6666666666666667,78.0,0.46711653713989265,2021-05-24
136,1071599,67.024200731534,1600.0,0.04189012545720874,0.34837945026873596,13636.363636363636,9406.025783538818,1.3333333333333333,116.33333333333333,0.68977522412618,2021-05-24
137,1071695,132.73500471128045,3500.0,0.03792428706036583,0.6035218103873592,9090.90909090909,5275.563888549805,1.0,24.0,0.5803120277404785,2021-05-24
138,1072036,312.683891735027,1600.0,0.19542743233439167,0.7305144564435266,9090.90909090909,8982.676971435547,1.3333333333333333,100.0,0.9880944668579102,2021-05-24
139,1072333,95.38615150864828,3500.0,0.02725318614532809,0.9433551652535351,9090.90909090909,9206.856143951416,1.3333333333333333,110.0,1.0127541758346559,2021-05-24
140,1072375,142.13107462551162,1600.0,0.08883192164094478,0.7817064203752566,29999.999999999996,22589.037391662598,2.3333333333333335,79.66666666666667,0.75296791305542,2021-05-24
141,1072594,171.3818592733326,1600.0,0.10711366204583286,0.6352725948244203,22727.272727272724,22072.19369506836,1.3333333333333333,123.33333333333333,0.9711765225830079,2021-05-24
142,1072734,1561.0711010648079,1600.0,0.9756694381655047,0.005518526908420168,90909.0909090909,1945.8800659179688,1.6666666666666667,118.0,0.021404680725097658,2021-05-24
143,1073800,120.83941915763712,1600.0,0.07552463697352316,0.7467403103621231,9090.90909090909,8185.214485168457,1.3333333333333333,103.33333333333333,0.9003735933685304,2021-05-24
144,1074216,543.4360575394546,1600.0,0.3396475359621595,0.634011633641576,45454.54545454545,40330.47863769531,2.0,106.0,0.887270530029297,2021-05-24
145,1074700,162.1169955893991,1600.0,0.10132312224337449,0.31969070205459454,9090.90909090909,7906.932632446289,1.3333333333333333,100.0,0.8697625895690919,2021-05-24
146,1074863,120.44205921606644,1600.0,0.07527628701004148,1.1349955595149774,22727.272727272724,22206.99188232422,1.3333333333333333,131.33333333333334,0.9771076428222657,2021-05-24
147,1075712,109.90394268653296,3500.0,0.03140112648186654,0.6482739276546254,9090.90909090909,905.6471633911133,1.3333333333333333,33.333333333333336,0.09962118797302247,2021-05-24
148,107591,359.61852844964454,3500.0,0.10274815098561277,0.8117937587752191,18181.81818181818,17749.499572753906,1.3333333333333333,135.66666666666666,0.976222476501465,2021-05-24
149,1076807,423.8674168636795,1600.0,0.2649171355397998,0.9696420852876175,45454.54545454545,25628.441833496094,1.6666666666666667,98.66666666666667,0.5638257203369141,2021-05-24
150,1077188,207.13005084131282,3500.0,0.0591800145260894,0.9976066986299048,15454.545454545454,15493.720512390137,1.0,60.0,1.0025348566840677,2021-05-24
151,1077335,71.60790825373888,3500.0,0.02045940235821109,0.8062071804297428,15454.545454545454,15119.481269836426,1.3333333333333333,129.0,0.9783193762835335,2021-05-24
152,1077806,201.5999590788435,1600.0,0.12599997442427727,0.596636654368877,9090.90909090909,8579.67724609375,1.3333333333333333,104.0,0.9437644970703126,2021-05-24
153,1077901,190.97203717110816,1600.0,0.11935752323194253,1.1629655035371995,9090.90909090909,9286.855087280273,1.3333333333333333,84.0,1.0215540596008301,2021-05-24
154,1078332,145.63385639215412,3500.0,0.041609673254901156,0.7161975075474393,9090.90909090909,8581.628562927246,1.3333333333333333,112.0,0.9439791419219972,2021-05-24
155,1078537,88.30466640305852,1600.0,0.05519041650191152,0.8238924351297301,29999.999999999996,29750.88516998291,1.3333333333333333,129.33333333333334,0.9916961723327637,2021-05-24
156,1079806,655.2692658919788,1600.0,0.4095432911824862,0.7623696872253988,10000.0,8128.871032714844,1.3333333333333333,97.33333333333333,0.8128871032714844,2021-05-24
157,1080583,276.90786259494166,1600.0,0.17306741412183824,0.9781007674904273,136363.63636363635,136173.53077697754,1.0,81.66666666666667,0.998605892364502,2021-05-24
158,1080782,58.32902458630977,1600.0,0.03645564036644358,0.581446037206666,20000.0,19395.46753692627,1.3333333333333333,109.0,0.9697733768463135,2021-05-24
159,1080801,129.57895019717876,1600.0,0.0809868438732366,0.8886102846670153,14545.454545454544,14550.193923950195,1.3333333333333333,106.33333333333333,1.000325832271576,2021-05-24
160,1081140,82.82481293007876,1600.0,0.05176550808129916,0.2285074655668886,9090.90909090909,8694.735885620117,1.3333333333333333,102.33333333333333,0.9564209474182129,2021-05-24
161,1081168,68.68780547599063,1600.0,0.04292987842249411,0.8603771395406752,9090.90909090909,7922.290134429932,1.3333333333333333,109.33333333333333,0.8714519147872926,2021-05-24
162,1081701,1491.0417356122837,1600.0,0.9319010847576772,0.39864693775335086,9090.90909090909,2877.9871826171875,1.3333333333333333,102.33333333333333,0.31657859008789063,2021-05-24
163,1082338,1023.4730617319659,1600.0,0.6396706635824787,0.6566495676163977,104545.45454545454,93682.1146697998,1.6666666666666667,142.0,0.8960897924937373,2021-05-24
164,1082602,1244.5222947601253,1600.0,0.7778264342250777,0.0874196758087186,27272.727272727272,3320.6163940429688,1.3333333333333333,131.0,0.12175593444824219,2021-05-24
165,1082688,165.7828938127678,3500.0,0.047366541089362175,0.7095557082785614,9090.90909090909,8841.652893066406,1.3333333333333333,108.0,0.9725818182373048,2021-05-24
166,1083032,115.28638408092193,1600.0,0.07205399005057615,0.18431184522960006,10000.0,10253.892059326172,1.0,62.0,1.0253892059326173,2021-05-24
